0.98, 0.980000, 0.279690, -2.059119, -2.059119, -9.810000, -9.810000, 0.700000, 0.100000
0.99, 0.990000, 0.258657, -2.157219, -2.157219, -9.810000, -9.810000, 0.700000, 0.100000
1, 1.000000, 0.236644, -2.255319, -2.255319, -9.810000, -9.810000, 0.700000, 0.100000
1.01, 1.010000, 0.213649, -2.353419, -2.353419, -9.810000, -9.810000, 0.700000, 0.100000
1.02, 1.020000, 0.189673, -2.451519, -2.451519, -9.810000, -9.810000, 0.700000, 0.100000
1.03, 1.030000, 0.164717, -2.549619, -2.549619, -9.810000, -9.810000, 0.700000, 0.100000
1.04, 1.040000, 0.138779, -2.647719, -2.647719, -9.810000, -9.810000, 0.700000, 0.100000
1.05, 1.050000, 0.111860, -2.745819, -2.745819, -9.810000, -9.810000, 0.700000, 0.100000
1.06, 1.060000, 0.083961, -2.843919, -2.843919, -9.810000, -9.810000, 0.700000, 0.100000
1.07, 1.070000, 0.055080, -2.942019, -2.942019, -9.810000, -9.810000, 0.700000, 0.100000
1.08, 1.080000, 0.025219, -3.040119, -3.040119, -9.810000, -9.810000, 0.700000, 0.100000
1.09, 1.090000, 0.002190, 2.180076, 2.180076, -9.810000, -9.810000, 0.700000, 0.100000
1.1, 1.100000, 0.023549, 2.081976, 2.081976, -9.810000, -9.810000, 0.700000, 0.100000
1.11, 1.110000, 0.043928, 1.983876, 1.983876, -9.810000, -9.810000, 0.700000, 0.100000
1.12, 1.120000, 0.063325, 1.885776, 1.885776, -9.810000, -9.810000, 0.700000, 0.100000
1.13, 1.130000, 0.081741, 1.787676, 1.787676, -9.810000, -9.810000, 0.700000, 0.100000
1.14, 1.140000, 0.099176, 1.689576, 1.689576, -9.810000, -9.810000, 0.700000, 0.100000
1.15, 1.150000, 0.115631, 1.591476, 1.591476, -9.810000, -9.810000, 0.700000, 0.100000
1.16, 1.160000, 0.131104, 1.493376, 1.493376, -9.810000, -9.810000, 0.700000, 0.100000
1.17, 1.170000, 0.145596, 1.395276, 1.395276, -9.810000, -9.810000, 0.700000, 0.100000
1.18, 1.180000, 0.159108, 1.297176, 1.297176, -9.810000, -9.810000, 0.700000, 0.100000
1.19, 1.190000, 0.171638, 1.199076, 1.199076, -9.810000, -9.810000, 0.700000, 0.100000
1.2, 1.200000, 0.183187, 1.100976, 1.100976, -9.810000, -9.810000, 0.700000, 0.100000
1.21, 1.210000, 0.193756, 1.002876, 1.002876, -9.810000, -9.810000, 0.700000, 0.100000
1.22, 1.220000, 0.203343, 0.904776, 0.904776, -9.810000, -9.810000, 0.700000, 0.100000
1.23, 1.230000, 0.211949, 0.806676, 0.806676, -9.810000, -9.810000, 0.700000, 0.100000
1.24, 1.240000, 0.219575, 0.708576, 0.708576, -9.810000, -9.810000, 0.700000, 0.100000
1.25, 1.250000, 0.226219, 0.610476, 0.610476, -9.810000, -9.810000, 0.700000, 0.100000
1.26, 1.260000, 0.231882, 0.512376, 0.512376, -9.810000, -9.810000, 0.700000, 0.100000
1.27, 1.270000, 0.236565, 0.414276, 0.414276, -9.810000, -9.810000, 0.700000, 0.100000
1.28, 1.280000, 0.240266, 0.316176, 0.316176, -9.810000, -9.810000, 0.700000, 0.100000
1.29, 1.290000, 0.242986, 0.218076, 0.218076, -9.810000, -9.810000, 0.700000, 0.100000
1.3, 1.300000, 0.244725, 0.119976, 0.119976, -9.810000, -9.810000, 0.700000, 0.100000
1.31, 1.310000, 0.245484, 0.021876, 0.021876, -9.810000, -9.810000, 0.700000, 0.100000
1.32, 1.320000, 0.245261, -0.076224, -0.076224, -9.810000, -9.810000, 0.700000, 0.100000
1.33, 1.330000, 0.244057, -0.174324, -0.174324, -9.810000, -9.810000, 0.700000, 0.100000
1.34, 1.340000, 0.241873, -0.272424, -0.272424, -9.810000, -9.810000, 0.700000, 0.100000
1.35, 1.350000, 0.238707, -0.370524, -0.370524, -9.810000, -9.810000, 0.700000, 0.100000
1.36, 1.360000, 0.234560, -0.468624, -0.468624, -9.810000, -9.810000, 0.700000, 0.100000
1.37, 1.370000, 0.229433, -0.566724, -0.566724, -9.810000, -9.810000, 0.700000, 0.100000
1.38, 1.380000, 0.223324, -0.664824, -0.664824, -9.810000, -9.810000, 0.700000, 0.100000
1.39, 1.390000, 0.216234, -0.762924, -0.762924, -9.810000, -9.810000, 0.700000, 0.100000
1.4, 1.400000, 0.208164, -0.861024, -0.861024, -9.810000, -9.810000, 0.700000, 0.100000
1.41, 1.410000, 0.199112, -0.959124, -0.959124, -9.810000, -9.810000, 0.700000, 0.100000
1.42, 1.420000, 0.189079, -1.057224, -1.057224, -9.810000, -9.810000, 0.700000, 0.100000
1.43, 1.430000, 0.178066, -1.155324, -1.155324, -9.810000, -9.810000, 0.700000, 0.100000
1.44, 1.440000, 0.166071, -1.253424, -1.253424, -9.810000, -9.810000, 0.700000, 0.100000
1.45, 1.450000, 0.153095, -1.351524, -1.351524, -9.810000, -9.810000, 0.700000, 0.100000
1.46, 1.460000, 0.139138, -1.449624, -1.449624, -9.810000, -9.810000, 0.700000, 0.100000
1.47, 1.470000, 0.124201, -1.547724, -1.547724, -9.810000, -9.810000, 0.700000, 0.100000
1.48, 1.480000, 0.108282, -1.645824, -1.645824, -9.810000, -9.810000, 0.700000, 0.100000
1.49, 1.490000, 0.091382, -1.743924, -1.743924, -9.810000, -9.810000, 0.700000, 0.100000
1.5, 1.500000, 0.073502, -1.842024, -1.842024, -9.810000, -9.810000, 0.700000, 0.100000
1.51, 1.510000, 0.054640, -1.940124, -1.940124, -9.810000, -9.810000, 0.700000, 0.100000
1.52, 1.520000, 0.034797, -2.038224, -2.038224, -9.810000, -9.810000, 0.700000, 0.100000
1.53, 1.530000, 0.013974, -2.136324, -2.136324, -9.810000, -9.810000, 0.700000, 0.100000
1.54, 1.540000, 0.004601, 1.514066, 1.514066, -9.810000, -9.810000, 0.700000, 0.100000
1.55, 1.550000, 0.019300, 1.415966, 1.415966, -9.810000, -9.810000, 0.700000, 0.100000
1.56, 1.560000, 0.033018, 1.317866, 1.317866, -9.810000, -9.810000, 0.700000, 0.100000
1.57, 1.570000, 0.045756, 1.219766, 1.219766, -9.810000, -9.810000, 0.700000, 0.100000
1.58, 1.580000, 0.057512, 1.121666, 1.121666, -9.810000, -9.810000, 0.700000, 0.100000
1.59, 1.590000, 0.068287, 1.023566, 1.023566, -9.810000, -9.810000, 0.700000, 0.100000
1.6, 1.600000, 0.078081, 0.925466, 0.925466, -9.810000, -9.810000, 0.700000, 0.100000
1.61, 1.610000, 0.086894, 0.827366, 0.827366, -9.810000, -9.810000, 0.700000, 0.100000
1.62, 1.620000, 0.094727, 0.729266, 0.729266, -9.810000, -9.810000, 0.700000, 0.100000
1.63, 1.630000, 0.101578, 0.631166, 0.631166, -9.810000, -9.810000, 0.700000, 0.100000
1.64, 1.640000, 0.107448, 0.533066, 0.533066, -9.810000, -9.810000, 0.700000, 0.100000
1.65, 1.650000, 0.112337, 0.434966, 0.434966, -9.810000, -9.810000, 0.700000, 0.100000
1.66, 1.660000, 0.116246, 0.336866, 0.336866, -9.810000, -9.810000, 0.700000, 0.100000
1.67, 1.670000, 0.119173, 0.238766, 0.238766, -9.810000, -9.810000, 0.700000, 0.100000
1.68, 1.680000, 0.121119, 0.140666, 0.140666, -9.810000, -9.810000, 0.700000, 0.100000
1.69, 1.690000, 0.122084, 0.042566, 0.042566, -9.810000, -9.810000, 0.700000, 0.100000
1.7, 1.700000, 0.122068, -0.055534, -0.055534, -9.810000, -9.810000, 0.700000, 0.100000
1.71, 1.710000, 0.121072, -0.153634, -0.153634, -9.810000, -9.810000, 0.700000, 0.100000
1.72, 1.720000, 0.119094, -0.251734, -0.251734, -9.810000, -9.810000, 0.700000, 0.100000
1.73, 1.730000, 0.116135, -0.349834, -0.349834, -9.810000, -9.810000, 0.700000, 0.100000
1.74, 1.740000, 0.112195, -0.447934, -0.447934, -9.810000, -9.810000, 0.700000, 0.100000
1.75, 1.750000, 0.107274, -0.546034, -0.546034, -9.810000, -9.810000, 0.700000, 0.100000
1.76, 1.760000, 0.101373, -0.644134, -0.644134, -9.810000, -9.810000, 0.700000, 0.100000
1.77, 1.770000, 0.094490, -0.742234, -0.742234, -9.810000, -9.810000, 0.700000, 0.100000
1.78, 1.780000, 0.086626, -0.840334, -0.840334, -9.810000, -9.810000, 0.700000, 0.100000
1.79, 1.790000, 0.077781, -0.938434, -0.938434, -9.810000, -9.810000, 0.700000, 0.100000
1.8, 1.800000, 0.067955, -1.036534, -1.036534, -9.810000, -9.810000, 0.700000, 0.100000
1.81, 1.810000, 0.057149, -1.134634, -1.134634, -9.810000, -9.810000, 0.700000, 0.100000
1.82, 1.820000, 0.045361, -1.232734, -1.232734, -9.810000, -9.810000, 0.700000, 0.100000
1.83, 1.830000, 0.032592, -1.330834, -1.330834, -9.810000, -9.810000, 0.700000, 0.100000
1.84, 1.840000, 0.018842, -1.428934, -1.428934, -9.810000, -9.810000, 0.700000, 0.100000
1.85, 1.850000, 0.004111, -1.527034, -1.527034, -9.810000, -9.810000, 0.700000, 0.100000
1.86, 1.860000, 0.007421, 1.020855, 1.020855, -9.810000, -9.810000, 0.700000, 0.100000
1.87, 1.870000, 0.017188, 0.922755, 0.922755, -9.810000, -9.810000, 0.700000, 0.100000
1.88, 1.880000, 0.025974, 0.824655, 0.824655, -9.810000, -9.810000, 0.700000, 0.100000
1.89, 1.890000, 0.033779, 0.726555, 0.726555, -9.810000, -9.810000, 0.700000, 0.100000
1.9, 1.900000, 0.040603, 0.628455, 0.628455, -9.810000, -9.810000, 0.700000, 0.100000
1.91, 1.910000, 0.046446, 0.530355, 0.530355, -9.810000, -9.810000, 0.700000, 0.100000
1.92, 1.920000, 0.051308, 0.432255, 0.432255, -9.810000, -9.810000, 0.700000, 0.100000
1.93, 1.930000, 0.055189, 0.334155, 0.334155, -9.810000, -9.810000, 0.700000, 0.100000
