time, model::Ground.p1.u[REAL], model::Ground.p2.u[REAL], model::Ground.p1.i[REAL], model::Ground.p2.i[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::HeatCapacity1.p1.T[REAL], model::HeatCapacity1.p2.T[REAL], model::HeatCapacity1.p3.T[REAL], model::HeatCapacity1.p1.dQ[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.p.T[REAL], model::HeatCapacity1.C[REAL], model::HeatCapacity1.T0[REAL], model::HeatCapacity1.E[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Ramp.output[REAL], model::Ramp.slope[REAL], model::Ramp.start_time[REAL], model::Ramp.stop_time[REAL], model::Ramp.offset[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Splitter2.input[REAL], model::Splitter2.output1[REAL], model::Splitter2.output2[REAL], model::Switch.Ground1.p1.u[REAL], model::Switch.Ground1.p1.i[REAL], model::Switch.Ground1.p.u[REAL], model::Switch.Ground1.p.i[REAL], model::Switch.Ground2.p1.u[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.Ground2.p.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p2.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p1.i[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p1.u[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.Node2.p2.i[REAL], model::Switch.Node2.p3.i[REAL], model::Switch.R1.p.u[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_high.i[REAL], model::Switch.R1.p_low.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R1.R[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Resistance12.vt[REAL], model::Switch.Resistance12.R[REAL], model::Switch.input[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.T[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.p_low.dQ[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.p_th.dQ[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::Thermistor.alpha[REAL], model::Thermistor.R[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::ZeroJunction.p1.dQ[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL]
33.06, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 331.086941, 331.086941, 331.086941, -3.793694, 0.000000, 0.000000, 331.086941, 0.100000, 298.000000, 33.108694, 331.086941, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.086941, 331.086941, 331.086941, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001152, 0.001152, 0.001152, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001152, 0.000000, 0.001152, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998848, 0.000100, 10.000000, 0.000100, 0.001152, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001152, 0.000100, 10.000000, 0.000102, 293.150000, -3.793694, 293.150000, -37.936941, -3.793694, 293.150000, -3.793694, 331.086941, -3.793694, 0.100000, 0.001152, 0.000100, 0.001152, 0.000100, 0.000000, 0.000100, 331.086941, 0.000000, 10.000000, 293.150000, 0.004000, 11.517478, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.086941, 331.086941, 0.000000, 331.483360, 331.086941, -3.793694, 3.308694, 0.000000, 0.000100
33.07, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 330.709462, 330.709462, 330.709462, -3.755946, 0.000000, 0.000000, 330.709462, 0.100000, 298.000000, 33.070946, 330.709462, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 330.709462, 330.709462, 330.709462, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001150, 0.001150, 0.001150, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001150, 0.000000, 0.001150, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998850, 0.000100, 10.000000, 0.000100, 0.001150, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001150, 0.000100, 10.000000, 0.000102, 293.150000, -3.755946, 293.150000, -37.559462, -3.755946, 293.150000, -3.755946, 330.709462, -3.755946, 0.100000, 0.001150, 0.000100, 0.001150, 0.000100, 0.000000, 0.000100, 330.709462, 0.000000, 10.000000, 293.150000, 0.004000, 11.502378, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.709462, 330.709462, 0.000000, 331.483360, 330.709462, -3.755946, 3.270946, 0.000000, 0.000100
33.08, 0.000000, 0.000000, 0.869491, 0.869495, 0.000000, -0.000004, 330.674294, 330.674294, 330.674294, -3.752429, 0.000000, 8.694902, 330.674294, 0.100000, 298.000000, 33.067429, 330.674294, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 330.674294, 330.674294, 330.674294, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.869491, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.869493, 0.869495, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.869493, 10.000000, 0.869493, 9.999991, 0.869493, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.869491, 10.000000, 0.869495, 293.150000, -3.752429, 293.150000, -37.524294, -3.752429, 293.150000, -3.752429, 330.674294, -3.752429, 0.100000, 9.999991, 0.869491, 9.999991, 0.869491, 0.000000, 0.869491, 330.674294, 8.694902, 10.000000, 293.150000, 0.004000, 11.500972, 10.000000, 0.869495, 10.000000, 0.869495, 0.000000, 0.869495, 10.000000, 330.674294, 330.674294, 0.000000, 331.483360, 330.674294, 4.942473, 3.267429, 0.000000, 0.869493
33.09, 0.000000, 0.000000, 0.868009, 0.868013, 0.000000, -0.000004, 331.165337, 331.165337, 331.165337, -3.801534, 0.000000, 8.680078, 331.165337, 0.100000, 298.000000, 33.116534, 331.165337, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.165337, 331.165337, 331.165337, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.868009, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.868011, 0.868013, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.868011, 10.000000, 0.868011, 9.999991, 0.868011, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.868009, 10.000000, 0.868013, 293.150000, -3.801534, 293.150000, -38.015337, -3.801534, 293.150000, -3.801534, 331.165337, -3.801534, 0.100000, 9.999991, 0.868009, 9.999991, 0.868009, 0.000000, 0.868009, 331.165337, 8.680078, 10.000000, 293.150000, 0.004000, 11.520613, 10.000000, 0.868013, 10.000000, 0.868013, 0.000000, 0.868013, 10.000000, 331.165337, 331.165337, 0.000000, 331.483360, 331.165337, 4.878544, 3.316534, 0.000000, 0.868011
33.1, 0.000000, 0.000000, 0.866550, 0.866554, 0.000000, -0.000004, 331.650032, 331.650032, 331.650032, -3.850003, 0.000000, 8.665495, 331.650032, 0.100000, 298.000000, 33.165003, 331.650032, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.650032, 331.650032, 331.650032, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.866550, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.866552, 0.866554, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.866552, 10.000000, 0.866552, 9.999991, 0.866552, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.866550, 10.000000, 0.866554, 293.150000, -3.850003, 293.150000, -38.500032, -3.850003, 293.150000, -3.850003, 331.650032, -3.850003, 0.100000, 9.999991, 0.866550, 9.999991, 0.866550, 0.000000, 0.866550, 331.650032, 8.665495, 10.000000, 293.150000, 0.004000, 11.540001, 10.000000, 0.866554, 10.000000, 0.866554, 0.000000, 0.866554, 10.000000, 331.650032, 331.650032, 0.000000, 331.483360, 331.650032, 4.815492, 3.365003, 0.000000, 0.866552
33.11, 0.000000, 0.000000, 0.865116, 0.865120, 0.000000, -0.000004, 332.128465, 332.128465, 332.128465, -3.897846, 0.000000, 8.651149, 332.128465, 0.100000, 298.000000, 33.212846, 332.128465, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 332.128465, 332.128465, 332.128465, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.865116, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.865118, 0.865120, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.865118, 10.000000, 0.865118, 9.999991, 0.865118, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.865116, 10.000000, 0.865120, 293.150000, -3.897846, 293.150000, -38.978465, -3.897846, 293.150000, -3.897846, 332.128465, -3.897846, 0.100000, 9.999991, 0.865116, 9.999991, 0.865116, 0.000000, 0.865116, 332.128465, 8.651149, 10.000000, 293.150000, 0.004000, 11.559139, 10.000000, 0.865120, 10.000000, 0.865120, 0.000000, 0.865120, 10.000000, 332.128465, 332.128465, 0.000000, 331.483360, 332.128465, 4.753302, 3.412846, 0.000000, 0.865118
33.12, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 332.393640, 332.393640, 332.393640, -3.924364, 0.000000, 0.000000, 332.393640, 0.100000, 298.000000, 33.239364, 332.393640, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 332.393640, 332.393640, 332.393640, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001157, 0.001157, 0.001157, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001157, 0.000000, 0.001157, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998843, 0.000100, 10.000000, 0.000100, 0.001157, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001157, 0.000100, 10.000000, 0.000102, 293.150000, -3.924364, 293.150000, -39.243640, -3.924364, 293.150000, -3.924364, 332.393640, -3.924364, 0.100000, 0.001157, 0.000100, 0.001157, 0.000100, 0.000000, 0.000100, 332.393640, 0.000000, 10.000000, 293.150000, 0.004000, 11.569746, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 332.393640, 332.393640, 0.000000, 331.483360, 332.393640, -3.924364, 3.439364, 0.000000, 0.000100
33.13, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 332.003159, 332.003159, 332.003159, -3.885316, 0.000000, 0.000000, 332.003159, 0.100000, 298.000000, 33.200316, 332.003159, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 332.003159, 332.003159, 332.003159, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001155, 0.001155, 0.001155, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001155, 0.000000, 0.001155, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998845, 0.000100, 10.000000, 0.000100, 0.001155, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001155, 0.000100, 10.000000, 0.000102, 293.150000, -3.885316, 293.150000, -38.853159, -3.885316, 293.150000, -3.885316, 332.003159, -3.885316, 0.100000, 0.001155, 0.000100, 0.001155, 0.000100, 0.000000, 0.000100, 332.003159, 0.000000, 10.000000, 293.150000, 0.004000, 11.554126, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 332.003159, 332.003159, 0.000000, 331.483360, 332.003159, -3.885316, 3.400316, 0.000000, 0.000100
33.14, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 331.616564, 331.616564, 331.616564, -3.846656, 0.000000, 0.000000, 331.616564, 0.100000, 298.000000, 33.161656, 331.616564, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.616564, 331.616564, 331.616564, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001154, 0.001154, 0.001154, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001154, 0.000000, 0.001154, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998846, 0.000100, 10.000000, 0.000100, 0.001154, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001154, 0.000100, 10.000000, 0.000102, 293.150000, -3.846656, 293.150000, -38.466564, -3.846656, 293.150000, -3.846656, 331.616564, -3.846656, 0.100000, 0.001154, 0.000100, 0.001154, 0.000100, 0.000000, 0.000100, 331.616564, 0.000000, 10.000000, 293.150000, 0.004000, 11.538663, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.616564, 331.616564, 0.000000, 331.483360, 331.616564, -3.846656, 3.361656, 0.000000, 0.000100
33.15, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 331.233815, 331.233815, 331.233815, -3.808382, 0.000000, 0.000000, 331.233815, 0.100000, 298.000000, 33.123382, 331.233815, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.233815, 331.233815, 331.233815, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001152, 0.001152, 0.001152, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001152, 0.000000, 0.001152, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998848, 0.000100, 10.000000, 0.000100, 0.001152, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001152, 0.000100, 10.000000, 0.000102, 293.150000, -3.808382, 293.150000, -38.083815, -3.808382, 293.150000, -3.808382, 331.233815, -3.808382, 0.100000, 0.001152, 0.000100, 0.001152, 0.000100, 0.000000, 0.000100, 331.233815, 0.000000, 10.000000, 293.150000, 0.004000, 11.523353, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.233815, 331.233815, 0.000000, 331.483360, 331.233815, -3.808381, 3.323382, 0.000000, 0.000100
33.16, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 330.854875, 330.854875, 330.854875, -3.770488, 0.000000, 0.000000, 330.854875, 0.100000, 298.000000, 33.085488, 330.854875, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 330.854875, 330.854875, 330.854875, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001151, 0.001151, 0.001151, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001151, 0.000000, 0.001151, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998849, 0.000100, 10.000000, 0.000100, 0.001151, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001151, 0.000100, 10.000000, 0.000102, 293.150000, -3.770488, 293.150000, -37.704875, -3.770488, 293.150000, -3.770488, 330.854875, -3.770488, 0.100000, 0.001151, 0.000100, 0.001151, 0.000100, 0.000000, 0.000100, 330.854875, 0.000000, 10.000000, 293.150000, 0.004000, 11.508195, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.854875, 330.854875, 0.000000, 331.483360, 330.854875, -3.770487, 3.285488, 0.000000, 0.000100
33.17, 0.000000, 0.000000, 0.870080, 0.870084, 0.000000, -0.000004, 330.479705, 330.479705, 330.479705, -3.732971, 0.000000, 8.700791, 330.479705, 0.100000, 298.000000, 33.047971, 330.479705, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 330.479705, 330.479705, 330.479705, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.870080, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.870082, 0.870084, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.870082, 10.000000, 0.870082, 9.999991, 0.870082, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.870080, 10.000000, 0.870084, 293.150000, -3.732971, 293.150000, -37.329705, -3.732971, 293.150000, -3.732971, 330.479705, -3.732971, 0.100000, 9.999991, 0.870080, 9.999991, 0.870080, 0.000000, 0.870080, 330.479705, 8.700791, 10.000000, 293.150000, 0.004000, 11.493188, 10.000000, 0.870084, 10.000000, 0.870084, 0.000000, 0.870084, 10.000000, 330.479705, 330.479705, 0.000000, 331.483360, 330.479705, 4.967820, 3.247971, 0.000000, 0.870082
33.18, 0.000000, 0.000000, 0.868588, 0.868592, 0.000000, -0.000004, 330.973266, 330.973266, 330.973266, -3.782327, 0.000000, 8.685871, 330.973266, 0.100000, 298.000000, 33.097327, 330.973266, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 330.973266, 330.973266, 330.973266, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.868588, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.868590, 0.868592, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.868590, 10.000000, 0.868590, 9.999991, 0.868590, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.868588, 10.000000, 0.868592, 293.150000, -3.782327, 293.150000, -37.823266, -3.782327, 293.150000, -3.782327, 330.973266, -3.782327, 0.100000, 9.999991, 0.868588, 9.999991, 0.868588, 0.000000, 0.868588, 330.973266, 8.685871, 10.000000, 293.150000, 0.004000, 11.512931, 10.000000, 0.868592, 10.000000, 0.868592, 0.000000, 0.868592, 10.000000, 330.973266, 330.973266, 0.000000, 331.483360, 330.973266, 4.903544, 3.297327, 0.000000, 0.868590
33.19, 0.000000, 0.000000, 0.867120, 0.867124, 0.000000, -0.000004, 331.460444, 331.460444, 331.460444, -3.831044, 0.000000, 8.671194, 331.460444, 0.100000, 298.000000, 33.146044, 331.460444, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.460444, 331.460444, 331.460444, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.867120, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.867122, 0.867124, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.867122, 10.000000, 0.867122, 9.999991, 0.867122, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.867120, 10.000000, 0.867124, 293.150000, -3.831044, 293.150000, -38.310444, -3.831044, 293.150000, -3.831044, 331.460444, -3.831044, 0.100000, 9.999991, 0.867120, 9.999991, 0.867120, 0.000000, 0.867120, 331.460444, 8.671194, 10.000000, 293.150000, 0.004000, 11.532418, 10.000000, 0.867124, 10.000000, 0.867124, 0.000000, 0.867124, 10.000000, 331.460444, 331.460444, 0.000000, 331.483360, 331.460444, 4.840149, 3.346044, 0.000000, 0.867122
33.2, 0.000000, 0.000000, 0.865676, 0.865680, 0.000000, -0.000004, 331.941325, 331.941325, 331.941325, -3.879132, 0.000000, 8.656755, 331.941325, 0.100000, 298.000000, 33.194132, 331.941325, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.941325, 331.941325, 331.941325, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.865676, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.865678, 0.865680, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.865678, 10.000000, 0.865678, 9.999991, 0.865678, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.865676, 10.000000, 0.865680, 293.150000, -3.879132, 293.150000, -38.791325, -3.879132, 293.150000, -3.879132, 331.941325, -3.879132, 0.100000, 9.999991, 0.865676, 9.999991, 0.865676, 0.000000, 0.865676, 331.941325, 8.656755, 10.000000, 293.150000, 0.004000, 11.551653, 10.000000, 0.865680, 10.000000, 0.865680, 0.000000, 0.865680, 10.000000, 331.941325, 331.941325, 0.000000, 331.483360, 331.941325, 4.777622, 3.394132, 0.000000, 0.865678
33.21, 0.000000, 0.000000, 0.864256, 0.864260, 0.000000, -0.000004, 332.415996, 332.415996, 332.415996, -3.926600, 0.000000, 8.642549, 332.415996, 0.100000, 298.000000, 33.241600, 332.415996, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 332.415996, 332.415996, 332.415996, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.864256, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.864258, 0.864260, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.864258, 10.000000, 0.864258, 9.999991, 0.864258, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.864256, 10.000000, 0.864260, 293.150000, -3.926600, 293.150000, -39.265996, -3.926600, 293.150000, -3.926600, 332.415996, -3.926600, 0.100000, 9.999991, 0.864256, 9.999991, 0.864256, 0.000000, 0.864256, 332.415996, 8.642549, 10.000000, 293.150000, 0.004000, 11.570640, 10.000000, 0.864260, 10.000000, 0.864260, 0.000000, 0.864260, 10.000000, 332.415996, 332.415996, 0.000000, 331.483360, 332.415996, 4.715950, 3.441600, 0.000000, 0.864258
